project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
GasModels.jl,A Julia/JuMP Package for Gas Network Optimization.,lanl-ansi,https://github.com/lanl-ansi/GasModels.jl.git,github,"gas-network-formulations,optimization,gas-flow,network",Hydrogen,"2022/07/25, 21:53:15",54,0,7,true,Julia,advanced network science initiative,lanl-ansi,"Julia,MATLAB",https://lanl-ansi.github.io/GasModels.jl/latest/,,"2016/08/29, 16:01:10",2264,CUSTOM,35,1010,"2022/09/06, 03:03:37",47,105,203,12,65,2,0.9,0.5875,"2022/07/25, 23:24:15",v0.9.2,0,9,false,,false,false,,,https://github.com/lanl-ansi,https://lanl-ansi.github.io/,"Los Alamos, NM",,,https://avatars.githubusercontent.com/u/17053288?v=4,,,
SciGRID_gas,Methods to create an automated network model of the European gas transportation network.,,,custom,,Hydrogen,,,,,,,,,,https://www.gas.scigrid.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle with Fuel Cell Powertrain,Fuel cell electric vehicle with battery model and cooling system.,mathworks,https://github.com/mathworks/Fuel-Cell-Vehicle-Model-Simscape.git,github,,Hydrogen,"2022/10/13, 19:35:34",28,0,15,true,MATLAB,MathWorks,mathworks,"MATLAB,HTML",,,"2020/11/06, 12:29:55",734,CUSTOM,5,9,"2022/09/06, 03:03:37",2,0,0,0,65,0,0,0.0,"2022/10/14, 05:38:11",22.2.1.5,0,1,false,,false,false,,,https://github.com/mathworks,https://mathworks.github.io,,,,https://avatars.githubusercontent.com/u/8590076?v=4,,,
VirtualFCS,A Modelica library for hybrid hydrogen fuel cell and battery power systems.,Virtual-FCS,https://github.com/Virtual-FCS/VirtualFCS.git,github,,Hydrogen,"2022/06/03, 09:23:48",14,0,9,true,Modelica,Virtual-FCS H2020,Virtual-FCS,"Modelica,Motoko",,,"2021/04/19, 04:31:30",570,MIT,51,149,"2022/05/25, 12:20:47",15,16,19,17,169,2,0.4,0.575,"2022/02/16, 10:37:02",v2022.1.0-beta,0,4,false,,false,false,,,https://github.com/Virtual-FCS,virtual-fcs.eu,,,,https://avatars.githubusercontent.com/u/73799930?v=4,,,
Open Energy System Models,Used to explore future energy systems and are often applied to questions involving energy and climate policy.,wiki,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://en.wikipedia.org/wiki/Open_energy_system_models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open Energy System Databases,"Employ open data methods to collect, clean, and republish energy-related datasets for open use.",wiki,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://en.wikipedia.org/wiki/Open_energy_system_databases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open Models,This page lists energy models published under open source licenses.,wiki,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://wiki.openmod-initiative.org/wiki/Open_Models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Advisor Model,"A simulation program for electricity generation projects. It has models for different kinds of renewable energy systems and financial models for residential, commercial, and utility-scale projects.",NREL,https://github.com/NREL/SAM.git,github,,Energy Modeling and Optimization,"2022/11/09, 20:42:21",234,0,56,true,PowerBuilder,National Renewable Energy Laboratory,NREL,"PowerBuilder,C++,HTML,C,Jupyter Notebook,Python,JavaScript,CMake,CSS,PowerShell,Shell,Dockerfile",,,"2013/01/10, 02:52:47",3591,BSD-3-Clause,1327,14722,"2022/11/08, 18:57:35",128,574,1111,556,1,4,0.8,0.6591089896579156,"2022/06/07, 05:50:55",2021.12.02.r2.ssc.274,2,26,false,,false,true,,,https://github.com/NREL,http://www.nrel.gov,"Golden, CO",,,https://avatars.githubusercontent.com/u/1906800?v=4,,,
openTEPES,"Determines the investment plans of new facilities (generators, ESS and lines) for supplying the forecasted demand at minimum cost.",IIT-EnergySystemModels,https://github.com/IIT-EnergySystemModels/openTEPES.git,github,,Energy Modeling and Optimization,"2022/11/09, 16:38:54",19,0,8,true,Python,Comillas Pontifical University,IIT-EnergySystemModels,Python,,",https://doi.org/10.1016/j.softx.2022.101070","2020/07/24, 21:11:41",838,GPL-3.0,735,1616,"2021/11/06, 14:49:38",2,51,51,0,369,1,0.1,0.4577464788732394,"2022/02/09, 18:43:24",v4.3.6,0,4,false,,false,false,,,https://github.com/IIT-EnergySystemModels,https://www.iit.comillas.edu/research-area/sadse,Comillas Pontifical University,,,https://avatars.githubusercontent.com/u/68757227?v=4,,,
PowerGenome,A tool to quickly and easily create inputs for power systems models.,PowerGenome,https://github.com/PowerGenome/PowerGenome.git,github,"python,capacity-expansion-planning,power-systems",Energy Modeling and Optimization,"2022/10/20, 15:07:50",148,0,49,true,Python,,PowerGenome,"Python,Jupyter Notebook",,",https://doi.org/10.5281/zenodo.4426096,https://doi.org/10.5281/zenodo.3653158,https://doi.org/10.5281/zenodo.3653158,https://doi.org/10.5281/zenodo.3653158","2019/07/18, 17:33:40",1211,MIT,336,1099,"2022/11/08, 17:18:50",58,116,175,123,2,7,0.1,0.231304347826087,"2022/08/11, 20:46:29",v0.5.6,2,9,false,,false,false,,,https://github.com/PowerGenome,,,,,https://avatars.githubusercontent.com/u/76453163?v=4,,,
load_forecasting,"Load forecasting on Delhi area electric power load using ARIMA, RNN, LSTM and GRU models.",pyaf,https://github.com/pyaf/load_forecasting.git,github,"machine-learning,rnn,lstm,gru,arima,wma,ses,sma,electric-load-forecasting,time-series-forecasting",Energy Modeling and Optimization,"2019/07/16, 13:13:40",340,0,114,true,Jupyter Notebook,,,"Jupyter Notebook,Python,HTML,JavaScript,CSS,Shell",,,"2018/01/19, 06:26:42",1756,MIT,0,70,"2022/05/26, 20:23:04",13,39,41,6,167,10,0.0,0.35593220338983056,,,0,2,false,,false,false,,,,,,,,,,,
REopt_Lite_API,"Offers a subset of features from NREL's more comprehensive REopt model. Both models provide concurrent, multiple technology integration and optimization capabilities to help organizations meet their cost savings and energy performance goals.",NREL,https://github.com/NREL/REopt_API.git,github,"nrel,renewable-energy,optimization,reopt-lite-api",Energy Modeling and Optimization,"2022/10/17, 20:53:00",57,0,18,true,Python,National Renewable Energy Laboratory,NREL,"Python,PowerBuilder,Julia,Shell,HTML,Ruby,Roff,Dockerfile,Procfile",https://developer.nrel.gov/docs/energy-optimization/reopt/v1,,"2018/12/17, 21:24:59",1423,BSD-3-Clause,515,3105,"2022/11/03, 14:50:14",45,314,336,80,7,12,0.8,0.6086956521739131,"2022/09/26, 22:23:30",v2.3.0,0,16,false,,false,true,,,https://github.com/NREL,http://www.nrel.gov,"Golden, CO",,,https://avatars.githubusercontent.com/u/1906800?v=4,,,
pandapower,"An easy to use open source tool for power system modeling, analysis and optimization with a high degree of automation.",,,custom,,Energy Modeling and Optimization,,,,,,,,,,http://www.pandapower.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urbs,A linear optimization model for distributed energy systems.,tum-ens,https://github.com/tum-ens/urbs.git,github,"python,pyomo,pandas,optimisation-model,mathematical-modelling,linear-programming,energy-system",Energy Modeling and Optimization,"2022/02/07, 18:53:02",150,0,19,true,Python,Chair of Renewable and Sustainable Energy Systems,tum-ens,"Python,Jupyter Notebook",,",https://doi.org/10.5281/zenodo.594200","2014/07/19, 13:40:41",3036,GPL-3.0,1,823,"2022/09/05, 11:30:59",35,169,279,3,66,14,0.0,0.646677471636953,"2019/07/02, 11:54:28",1.0.1,0,20,false,,false,false,,,https://github.com/tum-ens,http://www.ens.ei.tum.de,Technical University of Munich,,,https://avatars.githubusercontent.com/u/8157454?v=4,,,
Dispa-SET,"Allows to model a power system at any level of detail e.g. micro-grid, region, country, continent.",energy-modelling-toolkit,https://github.com/energy-modelling-toolkit/Dispa-SET.git,github,"python,dispatch,power",Energy Modeling and Optimization,"2022/10/12, 11:37:45",61,0,5,true,Python,Energy Modelling Toolkit ,energy-modelling-toolkit,"Python,Jupyter Notebook,GAMS,Batchfile",,,"2017/10/13, 16:22:18",1854,EUPL-1.2,73,716,"2022/10/12, 11:17:37",13,21,81,19,29,1,0.5,0.5577507598784195,"2022/10/05, 17:50:19",v2.5.0,0,14,false,,true,true,,,https://github.com/energy-modelling-toolkit,,,,,https://avatars.githubusercontent.com/u/32776077?v=4,,,
Calliope,"A framework to develop energy system models, with a focus on flexibility, high spatial and temporal resolution, the ability to execute many runs based on the same base model, and a clear separation of framework and model.",calliope-project,https://github.com/calliope-project/calliope.git,github,"python,pyomo,energy,optimisation,energy-system",Energy Modeling and Optimization,"2021/09/10, 15:14:22",192,16,25,true,Python,Calliope,calliope-project,"Python,TeX,Makefile",https://www.callio.pe,",https://doi.org/10.21105/joss.00825,https://doi.org/10.21105/joss.00825","2013/09/18, 17:58:41",3340,Apache-2.0,0,1097,"2022/03/29, 17:26:08",53,150,328,4,226,4,15.9,0.24316109422492405,"2022/02/07, 17:28:02",v0.6.8,0,11,false,,true,true,"lod531/smoothing,linz94/birdcatdetection,faustoschiavoni/Calliope_Hydro_Fausto_0,arup-group/calliope,rviccinig/Electricity_Modelling_Copy_public,calliope-project/calliope_plot,brynpickering/friendly-calliope,ahilbers/renewable_test_PSMs,NREL/engage,mirrorecho/rwestmusic-operating-theater,mirrorecho/rwestmusic-imaginary,mirrorecho/rwestmusic-folktale,mirrorecho/rwestmusic-roastbeef,mirrorecho/rwestmusic-copper,mirrorecho/rwestmusic-options-changed,mirrorecho/shami",,https://github.com/calliope-project,https://www.callio.pe/,,,,https://avatars.githubusercontent.com/u/10073020?v=4,,,
Euro-Calliope,A model of the European electricity system built using Calliope.,calliope-project,https://github.com/calliope-project/euro-calliope.git,github,"calliope-models,conda,europe,research,energy,renewable-energy",Energy Modeling and Optimization,"2022/05/31, 19:22:12",25,0,6,true,Python,Calliope,calliope-project,Python,,",https://doi.org/10.5281/zenodo.3949552,https://doi.org/10.1016/j.joule.2020.07.018,https://doi.org/10.1016/j.joule.2020.07.018,https://doi.org/10.5281/zenodo.3949552","2018/10/15, 14:03:05",1487,MIT,121,536,"2022/05/19, 07:06:36",70,103,175,36,175,6,8.0,0.3506172839506173,"2021/12/23, 16:41:14",v1.1,0,6,false,,false,true,,,https://github.com/calliope-project,https://www.callio.pe/,,,,https://avatars.githubusercontent.com/u/10073020?v=4,,,
OSeMOSYS,"An open source modeling system for long-run integrated assessment and energy planning. It has been employed to develop energy systems models from the scale of continents (African Power Pools, South America, EU28+2) down to the scale of countries, regions and villages.",OSeMOSYS,https://github.com/OSeMOSYS/OSeMOSYS.git,github,"energy-model,energy,osemosys,energy-planners,investment,students",Energy Modeling and Optimization,"2021/05/21, 13:55:13",113,0,18,false,,OSeMOSYS,OSeMOSYS,,http://www.osemosys.org,,"2016/10/03, 08:53:55",2229,Apache-2.0,0,335,"2021/05/26, 10:27:29",45,32,71,0,533,0,0.4,0.5757575757575757,,,0,12,false,,true,true,,,https://github.com/OSeMOSYS,http://www.osemosys.org/,,,,https://avatars.githubusercontent.com/u/14215860?v=4,,,
REVUB,The main objective is to model how flexible operation of hydropower plants can help renewable electricity mixes with variable solar and wind power to provide reliable electricity supply and load-following services.,VUB-HYDR,https://github.com/VUB-HYDR/REVUB.git,github,"standalone-software,renewable,electricity,solar,wind,hydro,balancing,flexibility",Energy Modeling and Optimization,"2021/04/24, 16:30:28",10,0,3,false,Python,HYDR,VUB-HYDR,"Python,MATLAB",,,"2019/09/23, 14:38:22",1144,MIT,0,108,"2021/05/26, 10:27:29",0,0,0,0,533,0,0,0.0,,,0,1,false,,false,false,,,https://github.com/VUB-HYDR,http://www.hydr.vub.ac.be/,"Brussels, Belgium",,,https://avatars.githubusercontent.com/u/35221117?v=4,,,
FINE,"Provides a framework for modeling, optimizing and assessing energy systems.",FZJ-IEK3-VSA,https://github.com/FZJ-IEK3-VSA/FINE.git,github,,Energy Modeling and Optimization,"2022/02/15, 12:55:37",47,9,20,true,Python,FZJ-IEK3,FZJ-IEK3-VSA,"Python,Dockerfile",,,"2018/07/02, 14:48:55",1592,CUSTOM,84,1528,"2022/02/15, 11:14:00",0,32,42,3,268,0,0.0,0.7283950617283951,"2022/02/15, 11:15:24",v2.2.2,0,19,false,,false,false,"eyoo95/perform-server-aws,felixarjuna/EnSysMod_Model_Test,felixarjuna/EnSysMod_Back_End,IFIF3526/aws-memo-server,raccoon-dog-p/aws-python-flask-project,NOWUM/EnSysMod,jkong72/serverless-flask-movie-server,fhac-ewi/gas-wasserstoff,vsreelasya/Search-engine",,https://github.com/FZJ-IEK3-VSA,https://www.fz-juelich.de/iek/iek-3/EN/Home/home_node.html,Forschungszentrum Jülich,,,https://avatars.githubusercontent.com/u/28654423?v=4,,,
CoMPAS,Formed to develop open source software components related to IEC 61850 model implementation (profile management) and configuration of a power industry Protection Automation and Control System.,com-pas,https://github.com/com-pas/compas-architecture.git,github,,Energy Modeling and Optimization,"2022/08/24, 07:10:41",8,0,0,true,CSS,CoMPAS - (Co)nfiguration (M)odules for (P)ower industry (A)utomation (S)ystems,com-pas,"CSS,XQuery,HTML",,,"2020/04/22, 12:41:08",932,CC-BY-4.0,14,274,"2022/09/19, 08:42:21",23,88,146,22,52,0,0.9,0.3406113537117904,,,0,9,false,,false,false,,,https://github.com/com-pas,https://www.lfenergy.org/all-projects/compas/,,,,https://avatars.githubusercontent.com/u/63782197?v=4,,,
PowerSimulations.jl,A Julia package for power system modeling and simulation of Power Systems operations.,NREL-SIIP,https://github.com/NREL-SIIP/PowerSimulations.jl.git,github,"julia,powersystems,optimization,energy,electricity,analysis,simulations",Energy Modeling and Optimization,"2022/11/09, 18:26:46",183,0,37,true,Julia,NREL-SIIP,NREL-SIIP,Julia,https://www.nrel.gov/analysis/siip.html,",https://zenodo.org/badge/latestdoi/109443246","2017/11/03, 21:11:22",1832,BSD-3-Clause,1127,7156,"2022/10/27, 19:25:14",15,655,862,111,13,1,1.4,0.269703656998739,"2022/11/09, 18:44:16",v0.15.9,0,21,false,,false,true,,,https://github.com/NREL-SIIP,https://www.nrel.gov/analysis/siip.html,"Golden, CO",,,https://avatars.githubusercontent.com/u/44615001?v=4,,,
PowerSystems.jl,Provides a rigorous data model using Julia structures to enable power systems analysis and modeling.,NREL-SIIP,https://github.com/NREL-SIIP/PowerSystems.jl.git,github,"julia,powersystems,energy-system,electrical,siip,nrel",Energy Modeling and Optimization,"2022/11/08, 03:26:52",221,0,50,true,Julia,NREL-SIIP,NREL-SIIP,"Julia,Python",https://www.nrel.gov/analysis/siip.html,",https://zenodo.org/badge/latestdoi/114039584,https://doi.org/10.1016/j.softx.2021.100747","2017/12/12, 21:11:06",1793,BSD-3-Clause,174,4488,"2022/11/08, 03:27:11",36,606,884,82,2,2,2.3,0.44130434782608696,"2022/11/09, 18:43:46",v1.25.0,0,20,false,,false,true,,,https://github.com/NREL-SIIP,https://www.nrel.gov/analysis/siip.html,"Golden, CO",,,https://avatars.githubusercontent.com/u/44615001?v=4,,,
Balmorel,A partial equilibrium model for analyzing the electricity and combined heat and power sectors in an international perspective.,balmorelcommunity,https://github.com/balmorelcommunity/Balmorel.git,github,"energy-system-model,gams,optimisation-model",Energy Modeling and Optimization,"2022/03/29, 12:41:13",22,0,5,true,Jupyter Notebook,Balmorel Community,balmorelcommunity,"Jupyter Notebook,GAMS,HTML,Python,MATLAB",http://www.balmorel.com,,"2017/07/06, 15:22:21",1953,BSD-3-Clause,38,431,"2021/12/08, 10:22:50",2,17,17,13,337,1,0.4,0.1486146095717884,"2019/12/13, 09:34:34",REgas_191215,0,6,false,,false,false,,,https://github.com/balmorelcommunity,,,,,https://avatars.githubusercontent.com/u/29952453?v=4,,,
DistAIX,A simulator for cyber-physical power systems that makes use of high performance computing techniques to scale up the simulation.,acs/public/simulation/DistAIXFramework,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://git.rwth-aachen.de/acs/public/simulation/DistAIXFramework/distaix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Open Energy Ontology,A domain ontology of the energy-system modeling context.,OpenEnergyPlatform,https://github.com/OpenEnergyPlatform/ontology.git,github,"ontology,energy,open-energy-family",Energy Modeling and Optimization,"2022/11/10, 15:48:15",60,0,22,true,Python,Open Energy Family,OpenEnergyPlatform,"Python,Makefile,Shell,Batchfile",,,"2018/06/06, 12:04:47",1618,CC0-1.0,1287,3705,"2022/11/10, 14:12:51",92,663,1291,404,0,10,2.1,0.6768342951360264,"2022/11/02, 12:31:12",v1.12.0,4,31,false,,true,true,,,https://github.com/OpenEnergyPlatform,https://github.com/OpenEnergyPlatform/organisation/blob/master/README.md,"Magdeburg, Germany",,,https://avatars.githubusercontent.com/u/37101913?v=4,,,
nempy,Aims to enhance the Australian electricity industries modeling and analytical capabilities.,UNSW-CEEM,https://github.com/UNSW-CEEM/nempy.git,github,,Energy Modeling and Optimization,"2022/04/29, 04:24:57",27,1,16,true,Python,Collaboration on Energy and Environmental Markets (CEEM),UNSW-CEEM,"Python,TeX",,,"2020/04/14, 04:36:37",940,BSD-3-Clause,32,305,"2022/03/05, 07:41:16",1,2,7,6,250,0,0.0,0.003424657534246589,"2022/05/02, 01:39:50",v1.1.5,0,2,false,,false,false,UNSW-CEEM/NEMED,,https://github.com/UNSW-CEEM,http://ceem.unsw.edu.au/,Sydney Australia,,,https://avatars.githubusercontent.com/u/33536784?v=4,,,
NEMO,The National Electricity Market Optimizer is a chronological dispatch model for testing and optimizing different portfolios of conventional and renewable electricity generation technologies.,bje-,https://github.com/bje-/NEMO.git,github,,Energy Modeling and Optimization,"2022/11/07, 07:05:07",28,0,8,true,Python,,,"Python,Makefile",,,"2015/11/23, 00:43:29",2544,GPL-3.0,217,1507,"2022/07/16, 11:46:49",0,0,4,2,117,0,0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
GlobalEnergyGIS,Generates input data for energy models on renewable energy in arbitrary world regions using public datasets.,niclasmattsson,https://github.com/niclasmattsson/GlobalEnergyGIS.git,github,,Energy Modeling and Optimization,"2022/04/11, 12:42:08",53,0,23,true,Julia,,,Julia,,,"2019/05/21, 08:27:31",1269,MIT,23,359,"2020/05/11, 12:19:09",15,0,3,0,913,4,0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
Antares Simulator,"An Open Source power system simulator to quantify the adequacy or the economic performance of interconnected energy systems, at short or remote time horizons.",AntaresSimulatorTeam,https://github.com/AntaresSimulatorTeam/Antares_Simulator.git,github,"adequacy,simulation,power-systems",Energy Modeling and Optimization,"2022/11/10, 11:15:05",37,0,7,true,C,AntaresSimulatorTeam,AntaresSimulatorTeam,"C,C++,CMake,Python,Ruby,Shell,NSIS,HTML",https://antares-simulator.org,,"2018/07/03, 14:05:14",1591,CUSTOM,310,1300,"2022/11/10, 12:10:49",137,573,807,445,0,24,0.8,0.4298480786416443,"2022/11/08, 08:15:25",v8.3.3-rc2,0,13,false,,false,true,,,https://github.com/AntaresSimulatorTeam,,,,,https://avatars.githubusercontent.com/u/40797821?v=4,,,
Hierarchical Engine for Large-scale Infrastructure Co-Simulation,"Today the core uses are in the energy domain, where there is extensive and growing support for a wide-range of electric power system, natural gas, communications and control-schemes, transportation, buildings, and related domain tools.",GMLC-TDC,https://github.com/GMLC-TDC/HELICS.git,github,"simulation,co-simulation,power-grids,simulation-framework",Energy Modeling and Optimization,"2022/10/21, 23:17:11",83,0,13,true,C++,GMLC-TDC,GMLC-TDC,"C++,C,Java,CMake,Shell,Python,MATLAB,SWIG,C#,Makefile,M,CSS",https://docs.helics.org/en/latest/,,"2017/06/01, 17:03:19",1988,BSD-3-Clause,246,3378,"2022/11/08, 01:14:22",72,1837,2364,294,2,4,1.7,0.5661462612982744,"2022/10/22, 00:39:55",v3.3.1,1,31,false,,true,true,,,https://github.com/GMLC-TDC,https://helics.org,,,,https://avatars.githubusercontent.com/u/22627455?v=4,,,
oemof-solph,A model generator for energy system modeling and optimization.,oemof,https://github.com/oemof/oemof-solph.git,github,"energy,energy-system,modelling,modelling-framework",Energy Modeling and Optimization,"2022/11/10, 09:03:23",223,0,38,true,Python,oemof community,oemof,"Python,Batchfile",https://oemof.org,",https://doi.org/10.5281/zenodo.596235\n\n,https://doi.org/10.1016/j.simpa.2020.100028,https://doi.org/10.1016/j.esr.2018.07.001","2015/11/24, 13:38:22",2543,MIT,360,5953,"2022/11/10, 13:50:42",99,391,788,100,0,31,0.0,0.5954648526077098,"2021/06/03, 07:21:25",v0.4.4,0,35,false,,true,true,,,https://github.com/oemof,https://oemof.org,Germany,,,https://avatars.githubusercontent.com/u/8503379?v=4,,,
oemof-thermal,"Provides tools to model thermal energy components as an extension of oemof.solph, e.g. compression heat pumps, concentrating solar plants, thermal storage and solar thermal collectors.",oemof,https://github.com/oemof/oemof-thermal.git,github,,Energy Modeling and Optimization,"2021/11/15, 18:54:14",20,0,4,true,Python,oemof community,oemof,Python,https://oemof.org,",https://doi.org/10.5281/zenodo.3606385\n","2016/01/11, 10:29:40",2495,MIT,6,1168,"2021/11/15, 18:43:00",20,98,162,2,359,3,1.2,0.691588785046729,"2021/11/15, 18:46:31",v0.0.5,0,12,false,,false,false,,,https://github.com/oemof,https://oemof.org,Germany,,,https://avatars.githubusercontent.com/u/8503379?v=4,,,
dpsim,A real-time power system simulator that operates in the dynamic phasor as well as electromagnetic transient domain.,acs/public/simulation/dpsim,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://git.rwth-aachen.de/acs/public/simulation/dpsim/dpsim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILLASnode,Connecting real-time power grid simulation equipment.,acs/public/villas,,custom,,Energy Modeling and Optimization,,,,,,,,,,https://git.rwth-aachen.de/acs/public/villas/node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openENTRANCE,"The Horizon 2020 openENTRANCE project aims at developing, using and disseminating an open, transparent and integrated modeling platform for assessing low-carbon transition pathways in Europe.",openENTRANCE,https://github.com/openENTRANCE/openentrance.git,github,,Energy Modeling and Optimization,"2022/10/27, 06:34:30",26,0,6,true,Python,H2020 openENTRANCE,openENTRANCE,"Python,Jupyter Notebook",http://openentrance.eu,,"2020/03/13, 14:21:37",972,Apache-2.0,103,171,"2022/10/27, 06:34:38",32,169,200,101,14,5,0.6,0.6011560693641618,"2021/11/18, 09:08:34",v0.2,0,23,false,,false,false,,,https://github.com/openENTRANCE,https://openentrance.eu,,,,https://avatars.githubusercontent.com/u/60662804?v=4,,,
Joulia.jl,A Large-Scale Spatial Power System Model for Julia.,JuliaEnergy,https://github.com/JuliaEnergy/Joulia.jl.git,github,,Energy Modeling and Optimization,"2019/03/28, 17:01:01",29,0,4,false,Julia,JuliaEnergy,JuliaEnergy,Julia,,",https://doi.org/10.3390/en12061153","2019/03/24, 17:08:17",1327,MIT,0,2,"2022/10/27, 06:34:38",2,0,0,0,14,1,0,0.0,"2019/03/28, 17:07:39",v0.1.0,0,1,false,,false,false,,,https://github.com/JuliaEnergy,,,,,https://avatars.githubusercontent.com/u/42609159?v=4,,,
The IDAES Toolkit,"Aims to provide multi-scale, simulation-based, open source computational tools and models to support the design, analysis, optimization, scale-up, operation and troubleshooting of innovative, advanced energy systems.",IDAES,https://github.com/IDAES/idaes-pse.git,github,"process-systems-engineering,process-modeling,chemical-engineering",Energy Modeling and Optimization,"2022/11/09, 16:06:29",128,7,50,true,Python,IDAES,IDAES,"Python,JavaScript,HTML,PureBasic,CSS,Jupyter Notebook,Dockerfile,Shell",https://idaes-pse.readthedocs.io/,,"2019/02/01, 01:12:51",1378,CUSTOM,680,9078,"2022/11/09, 16:06:30",99,601,875,408,1,18,2.9,0.7442307692307693,"2022/08/25, 16:51:29",2.0.0a3,0,48,false,,false,false,"dangunter/examples-sandbox,project-pareto/pareto-ui,IDAES/publications,htran7-uw/Covid19_Pipeline,project-pareto/project-pareto,watertap-org/watertap,IDAES/examples-pse",,https://github.com/IDAES,https://idaes.org,,,,https://avatars.githubusercontent.com/u/16325231?v=4,,,
Temoa,Tools for Energy Model Optimization and Analysis (Temoa) is an open source modeling framework for conducting energy system analysis.,TemoaProject,https://github.com/TemoaProject/temoa.git,github,,Energy Modeling and Optimization,"2022/11/06, 14:18:05",67,0,16,true,Python,,,"Python,Jupyter Notebook,Shell",http://temoacloud.com,,"2015/01/10, 19:22:06",2860,GPL-2.0,26,878,"2022/02/08, 09:20:37",6,19,28,3,275,1,0.0,0.6676970633693973,"2018/01/09, 13:11:40",v1.0.0,0,12,false,,false,true,,,,,,,,,,,
PowerSystemDataModel,Provides an extensive data model capable of modeling energy systems with high granularity e.g. for bottom-up simulations.,ie3-institute,https://github.com/ie3-institute/PowerSystemDataModel.git,github,"simulation,datamodel,powersystem",Energy Modeling and Optimization,"2022/11/07, 09:35:34",14,0,3,true,Java,"Institute of Energy Systems, Energy Efficiency and Energy Economics - ie3",ie3-institute,"Java,Groovy",,,"2020/01/23, 16:00:59",1022,BSD-3-Clause,452,2699,"2022/11/07, 09:35:44",55,425,640,237,3,8,1.4,0.6286982248520709,"2022/01/05, 10:43:25",2.1.0,8,19,false,,false,true,,,https://github.com/ie3-institute,https://ie3.etit.tu-dortmund.de/,"Dortmund, Germany ",,,https://avatars.githubusercontent.com/u/58265273?v=4,,,
PyPSA-Eur-Sec,A Sector-Coupled Open Optimisation Model of the European Energy System.,PyPSA,https://github.com/PyPSA/pypsa-eur-sec.git,github,"pypsa,energy,energy-system,energy-model,energy-system-model",Energy Modeling and Optimization,"2022/11/03, 12:55:26",62,0,31,true,Python,PyPSA,PyPSA,Python,https://pypsa-eur-sec.readthedocs.io/,",https://doi.org/10.5281/zenodo.3938042","2019/04/17, 15:43:45",1303,MIT,179,703,"2022/11/03, 12:55:27",75,144,200,103,7,14,0.9,0.6898305084745763,"2021/10/04, 16:15:09",v0.6.0,0,13,false,,false,false,,,https://github.com/PyPSA,www.pypsa.org,,,,https://avatars.githubusercontent.com/u/32890768?v=4,,,
antaresViz,"Visualize the results of Antares, an Open Source power system simulator meant to be used by anybody placing value in quantifying the adequacy or the economic performance of interconnected energy systems, at short or remote time horizons.",rte-antares-rpackage,https://github.com/rte-antares-rpackage/antaresViz.git,github,"r,monte-carlo-simulation,simulation,optimization,linear-programming,stochastic-simulation-algorithm,energy,electric,renewable-energy,adequacy,shiny,shiny-apps,manipulatewidge,dygraphs,plotly,leaflet,rte,bilan,previsionnel,tyndp",Energy Modeling and Optimization,"2021/11/24, 08:12:39",18,0,1,true,R,rte-antares-rpackage,rte-antares-rpackage,"R,HTML,JavaScript,CSS",https://rte-antares-rpackage.github.io/antaresViz,,"2016/11/15, 16:47:23",2186,MIT,1,919,"2021/11/05, 10:28:10",38,28,153,0,370,0,0.0,0.6215864759427828,"2020/11/13, 10:04:51",v0.15.3,0,9,false,,false,false,,,https://github.com/rte-antares-rpackage,https://rte-antares-rpackage.github.io/rPackagesRte/,,,,https://avatars.githubusercontent.com/u/23478907?v=4,,,
